# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-02-19 04:36:13 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 07374000 Mississippi River at Baton Rouge, LA
# -----------------------------------------------------------------------------------
#
# Data provided for site 07374000
#            TS   parameter     Description
#         62512       00010     Temperature, water, degrees Celsius
#         62515       00400     pH, water, unfiltered, field, standard units
#         62516       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU)
#         62518       00300     Dissolved oxygen, water, unfiltered, milligrams per liter
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd,site_no,datetime,tz_cd,62512_00010,62512_00010_cd,62515_00400,62515_00400_cd,62516_63680,62516_63680_cd,62518_00300,62518_00300_cd
USGS,07374000,2014-10-12 07:00,CDT,23.4,A,8.0,A,44.0,A,7.4,A
USGS,07374000,2014-10-12 08:00,CDT,23.4,A,8.0,A,43.0,A,7.4,A
USGS,07374000,2014-10-12 09:00,CDT,23.5,A,8.0,A,45.0,A,7.4,A
USGS,07374000,2014-10-12 10:00,CDT,23.5,A,8.0,A,46.0,A,7.4,A
USGS,07374000,2014-10-12 11:00,CDT,23.6,A,8.0,A,40.0,A,7.4,A
USGS,07374000,2014-10-12 12:00,CDT,23.6,A,8.0,A,50.0,A,7.5,A
USGS,07374000,2014-10-12 13:00,CDT,23.7,A,8.0,A,52.0,A,7.5,A
USGS,07374000,2014-10-12 14:00,CDT,23.6,A,8.0,A,43.0,A,7.5,A
USGS,07374000,2014-10-12 15:00,CDT,23.7,A,8.0,A,56.0,A,7.5,A
USGS,07374000,2014-10-12 16:00,CDT,23.7,A,8.0,A,53.0,A,7.5,A
USGS,07374000,2014-10-12 17:00,CDT,23.7,A,8.0,A,61.0,A,7.5,A
USGS,07374000,2014-10-12 18:00,CDT,23.6,A,8.0,A,46.0,A,7.5,A
USGS,07374000,2014-10-12 19:00,CDT,23.6,A,8.0,A,41.0,A,7.5,A
USGS,07374000,2014-10-12 20:00,CDT,23.6,A,8.0,A,49.0,A,7.5,A
USGS,07374000,2014-10-12 21:00,CDT,23.6,A,8.0,A,38.0,A,7.5,A
USGS,07374000,2014-10-12 22:00,CDT,23.6,A,8.0,A,42.0,A,7.5,A
USGS,07374000,2014-10-12 23:00,CDT,23.6,A,8.0,A,39.0,A,7.5,A
USGS,07374000,2014-10-13 00:00,CDT,23.5,A,8.0,A,46.0,A,7.5,A
USGS,07374000,2014-10-13 01:00,CDT,23.5,A,8.0,A,41.0,A,7.5,A
USGS,07374000,2014-10-13 02:00,CDT,23.5,A,8.0,A,41.0,A,7.5,A
USGS,07374000,2014-10-13 03:00,CDT,23.5,A,8.0,A,41.0,A,7.5,A
USGS,07374000,2014-10-13 04:00,CDT,23.5,A,8.0,A,44.0,A,7.5,A
USGS,07374000,2014-10-13 05:00,CDT,23.5,A,8.0,A,43.0,A,7.5,A
USGS,07374000,2014-10-13 06:00,CDT,23.5,A,8.0,A,43.0,A,7.5,A
USGS,07374000,2014-10-13 07:00,CDT,23.4,A,8.0,A,38.0,A,7.5,A
USGS,07374000,2014-10-13 08:00,CDT,23.4,A,8.0,A,42.0,A,7.5,A
USGS,07374000,2014-10-13 09:00,CDT,23.4,A,8.0,A,42.0,A,7.5,A
USGS,07374000,2014-10-13 10:00,CDT,23.5,A,8.0,A,46.0,A,7.5,A
USGS,07374000,2014-10-13 11:00,CDT,23.6,A,8.0,A,46.0,A,7.6,A
USGS,07374000,2014-10-13 12:00,CDT,23.6,A,8.0,A,47.0,A,7.6,A
USGS,07374000,2014-10-13 13:00,CDT,23.7,A,8.0,A,48.0,A,7.6,A
USGS,07374000,2014-10-13 14:00,CDT,23.8,A,8.1,A,55.0,A,7.6,A
USGS,07374000,2014-10-13 15:00,CDT,23.8,A,8.1,A,50.0,A,7.7,A
USGS,07374000,2014-10-13 16:00,CDT,23.7,A,8.1,A,60.0,A,7.6,A
USGS,07374000,2014-10-13 17:00,CDT,23.6,A,8.1,A,50.0,A,7.7,A
USGS,07374000,2014-10-13 18:00,CDT,23.6,A,8.1,A,47.0,A,7.6,A
USGS,07374000,2014-10-13 19:00,CDT,23.6,A,8.1,A,44.0,A,7.6,A
USGS,07374000,2014-10-13 20:00,CDT,23.6,A,8.1,A,39.0,A,7.6,A
USGS,07374000,2014-10-13 21:00,CDT,23.6,A,8.1,A,34.0,A,7.6,A
USGS,07374000,2014-10-13 22:00,CDT,23.6,A,8.1,A,37.0,A,7.6,A
USGS,07374000,2014-10-13 23:00,CDT,23.6,A,8.1,A,38.0,A,7.6,A
USGS,07374000,2014-10-14 00:00,CDT,23.5,A,8.1,A,37.0,A,7.6,A
USGS,07374000,2014-10-14 01:00,CDT,23.4,A,8.0,A,37.0,A,7.6,A
USGS,07374000,2014-10-14 02:00,CDT,23.4,A,8.1,A,37.0,A,7.6,A
USGS,07374000,2014-10-14 03:00,CDT,23.3,A,8.1,A,37.0,A,7.6,A
USGS,07374000,2014-10-14 04:00,CDT,23.2,A,8.1,A,36.0,A,7.6,A
USGS,07374000,2014-10-14 05:00,CDT,23.2,A,8.1,A,37.0,A,7.6,A
USGS,07374000,2014-10-14 06:00,CDT,23.1,A,8.1,A,40.0,A,7.6,A
USGS,07374000,2014-10-14 07:00,CDT,23.1,A,8.1,A,37.0,A,7.6,A
USGS,07374000,2014-10-14 08:00,CDT,23.1,A,8.1,A,39.0,A,7.6,A
USGS,07374000,2014-10-14 09:00,CDT,23.0,A,8.1,A,39.0,A,7.6,A
USGS,07374000,2014-10-14 10:00,CDT,23.1,A,8.1,A,40.0,A,7.6,A
USGS,07374000,2014-10-14 11:00,CDT,23.1,A,8.1,A,39.0,A,7.7,A
USGS,07374000,2014-10-14 12:00,CDT,23.1,A,8.1,A,40.0,A,7.7,A
USGS,07374000,2014-10-14 13:00,CDT,23.2,A,8.1,A,40.0,A,7.7,A
USGS,07374000,2014-10-14 14:00,CDT,23.2,A,8.1,A,42.0,A,7.7,A
USGS,07374000,2014-10-14 15:00,CDT,23.2,A,8.1,A,40.0,A,7.7,A
USGS,07374000,2014-10-14 16:00,CDT,23.2,A,8.1,A,37.0,A,7.7,A
USGS,07374000,2014-10-14 17:00,CDT,23.2,A,8.1,A,37.0,A,7.7,A
USGS,07374000,2014-10-14 18:00,CDT,23.1,A,8.1,A,40.0,A,7.7,A
USGS,07374000,2014-10-14 19:00,CDT,23.1,A,8.1,A,40.0,A,7.7,A
USGS,07374000,2014-10-14 20:00,CDT,23.0,A,8.1,A,38.0,A,7.7,A
USGS,07374000,2014-10-14 21:00,CDT,23.0,A,8.1,A,39.0,A,7.7,A
USGS,07374000,2014-10-14 22:00,CDT,22.9,A,8.1,A,39.0,A,7.7,A
USGS,07374000,2014-10-14 23:00,CDT,22.9,A,8.1,A,41.0,A,7.7,A
USGS,07374000,2014-10-15 00:00,CDT,22.8,A,8.1,A,39.0,A,7.7,A
USGS,07374000,2014-10-15 01:00,CDT,22.8,A,8.1,A,40.0,A,7.7,A
USGS,07374000,2014-10-15 02:00,CDT,22.8,A,8.1,A,42.0,A,7.7,A
USGS,07374000,2014-10-15 03:00,CDT,22.8,A,8.1,A,43.0,A,7.7,A
USGS,07374000,2014-10-15 04:00,CDT,22.7,A,8.1,A,42.0,A,7.6,A
USGS,07374000,2014-10-15 05:00,CDT,22.7,A,8.1,A,41.0,A,7.6,A
USGS,07374000,2014-10-15 06:00,CDT,22.6,A,8.1,A,43.0,A,7.6,A
USGS,07374000,2014-10-15 07:00,CDT,22.6,A,8.1,A,43.0,A,7.6,A
USGS,07374000,2014-10-15 08:00,CDT,22.6,A,8.1,A,44.0,A,7.6,A
USGS,07374000,2014-10-15 09:00,CDT,22.5,A,8.1,A,44.0,A,7.7,A
USGS,07374000,2014-10-15 10:00,CDT,22.6,A,8.1,A,44.0,A,7.7,A
USGS,07374000,2014-10-15 11:00,CDT,22.6,A,8.1,A,44.0,A,7.7,A
USGS,07374000,2014-10-15 12:00,CDT,22.6,A,8.1,A,47.0,A,7.7,A
USGS,07374000,2014-10-15 13:00,CDT,22.7,A,8.1,A,47.0,A,7.7,A
USGS,07374000,2014-10-15 14:00,CDT,22.7,A,8.1,A,45.0,A,7.7,A
USGS,07374000,2014-10-15 15:00,CDT,22.7,A,8.1,A,46.0,A,7.7,A
USGS,07374000,2014-10-15 16:00,CDT,22.6,A,8.1,A,47.0,A,7.7,A
USGS,07374000,2014-10-15 17:00,CDT,22.6,A,8.1,A,47.0,A,7.7,A
USGS,07374000,2014-10-15 18:00,CDT,22.5,A,8.1,A,50.0,A,7.7,A
USGS,07374000,2014-10-15 19:00,CDT,22.5,A,8.1,A,50.0,A,7.7,A
USGS,07374000,2014-10-15 20:00,CDT,22.4,A,8.1,A,53.0,A,7.7,A
USGS,07374000,2014-10-15 21:00,CDT,22.4,A,8.1,A,54.0,A,7.6,A
USGS,07374000,2014-10-15 22:00,CDT,22.4,A,8.1,A,56.0,A,7.6,A
USGS,07374000,2014-10-15 23:00,CDT,22.4,A,8.1,A,59.0,A,7.6,A
USGS,07374000,2014-10-16 00:00,CDT,22.3,A,8.1,A,62.0,A,7.6,A
USGS,07374000,2014-10-16 01:00,CDT,22.2,A,8.1,A,65.0,A,7.6,A
USGS,07374000,2014-10-16 02:00,CDT,22.2,A,8.1,A,66.0,A,7.6,A
USGS,07374000,2014-10-16 03:00,CDT,22.1,A,8.1,A,67.0,A,7.6,A
USGS,07374000,2014-10-16 04:00,CDT,22.1,A,8.1,A,67.0,A,7.6,A
USGS,07374000,2014-10-16 05:00,CDT,22.0,A,8.1,A,68.0,A,7.6,A
USGS,07374000,2014-10-16 06:00,CDT,22.0,A,8.1,A,68.0,A,7.6,A
USGS,07374000,2014-10-16 07:00,CDT,21.9,A,8.1,A,70.0,A,7.6,A
USGS,07374000,2014-10-16 08:00,CDT,21.9,A,8.1,A,69.0,A,7.6,A
USGS,07374000,2014-10-16 09:00,CDT,21.9,A,8.1,A,73.0,A,7.6,A
USGS,07374000,2014-10-16 10:00,CDT,21.9,A,8.1,A,75.0,A,7.6,A
USGS,07374000,2014-10-16 11:00,CDT,21.9,A,8.1,A,75.0,A,7.6,A
USGS,07374000,2014-10-16 12:00,CDT,21.9,A,8.1,A,79.0,A,7.6,A
USGS,07374000,2014-10-16 13:00,CDT,22.0,A,8.1,A,85.0,A,7.5,A
USGS,07374000,2014-10-16 14:00,CDT,22.0,A,8.1,A,80.0,A,7.6,A
USGS,07374000,2014-10-16 15:00,CDT,22.0,A,8.1,A,80.0,A,7.5,A
USGS,07374000,2014-10-16 16:00,CDT,22.0,A,8.1,A,80.0,A,7.5,A
USGS,07374000,2014-10-16 17:00,CDT,22.0,A,8.0,A,81.0,A,7.5,A
USGS,07374000,2014-10-16 18:00,CDT,21.9,A,8.0,A,80.0,A,7.5,A
USGS,07374000,2014-10-16 19:00,CDT,21.9,A,8.0,A,80.0,A,7.5,A
USGS,07374000,2014-10-16 20:00,CDT,21.8,A,8.0,A,81.0,A,7.5,A
USGS,07374000,2014-10-16 21:00,CDT,21.8,A,8.0,A,85.0,A,7.5,A
USGS,07374000,2014-10-16 22:00,CDT,21.8,A,8.0,A,84.0,A,7.5,A
USGS,07374000,2014-10-16 23:00,CDT,21.7,A,8.0,A,86.0,A,7.5,A
USGS,07374000,2014-10-17 00:00,CDT,21.7,A,8.0,A,82.0,A,7.5,A
USGS,07374000,2014-10-17 01:00,CDT,21.7,A,8.0,A,80.0,A,7.5,A
USGS,07374000,2014-10-17 02:00,CDT,21.6,A,8.0,A,85.0,A,7.5,A
USGS,07374000,2014-10-17 03:00,CDT,21.6,A,8.0,A,86.0,A,7.4,A
USGS,07374000,2014-10-17 04:00,CDT,21.6,A,8.0,A,84.0,A,7.4,A
USGS,07374000,2014-10-17 05:00,CDT,21.5,A,8.0,A,87.0,A,7.4,A
USGS,07374000,2014-10-17 06:00,CDT,21.5,A,8.0,A,85.0,A,7.4,A
USGS,07374000,2014-10-17 07:00,CDT,21.5,A,8.0,A,89.0,A,7.4,A
USGS,07374000,2014-10-17 08:00,CDT,21.4,A,8.0,A,91.0,A,7.4,A
USGS,07374000,2014-10-17 09:00,CDT,21.4,A,8.0,A,94.0,A,7.4,A
USGS,07374000,2014-10-17 10:00,CDT,21.4,A,8.0,A,93.0,A,7.4,A
USGS,07374000,2014-10-17 11:00,CDT,21.5,A,8.0,A,90.0,A,7.4,A
USGS,07374000,2014-10-17 12:00,CDT,21.5,A,8.0,A,90.0,A,7.3,A
USGS,07374000,2014-10-17 13:00,CDT,21.6,A,8.0,A,79.0,A,7.3,A
USGS,07374000,2014-10-17 14:00,CDT,21.6,A,8.0,A,87.0,A,7.3,A
USGS,07374000,2014-10-17 15:00,CDT,21.6,A,8.0,A,93.0,A,7.3,A
USGS,07374000,2014-10-17 16:00,CDT,21.6,A,8.0,A,94.0,A,7.3,A
USGS,07374000,2014-10-17 17:00,CDT,21.6,A,8.0,A,82.0,A,7.3,A
USGS,07374000,2014-10-17 18:00,CDT,21.5,A,8.0,A,,,7.3,A
USGS,07374000,2014-10-17 19:00,CDT,21.5,A,8.0,A,94.0,A,7.3,A
USGS,07374000,2014-10-17 20:00,CDT,21.5,A,8.0,A,94.0,A,7.3,A
USGS,07374000,2014-10-17 21:00,CDT,21.4,A,8.0,A,95.0,A,7.3,A
USGS,07374000,2014-10-17 22:00,CDT,21.4,A,8.0,A,94.0,A,7.3,A
USGS,07374000,2014-10-17 23:00,CDT,21.4,A,8.0,A,94.0,A,7.3,A
USGS,07374000,2014-10-18 00:00,CDT,21.3,A,8.0,A,91.0,A,7.3,A
USGS,07374000,2014-10-18 01:00,CDT,21.3,A,8.0,A,93.0,A,7.2,A
USGS,07374000,2014-10-18 02:00,CDT,21.3,A,8.0,A,95.0,A,7.2,A
USGS,07374000,2014-10-18 03:00,CDT,21.2,A,8.0,A,93.0,A,7.2,A
USGS,07374000,2014-10-18 04:00,CDT,21.2,A,8.0,A,93.0,A,7.2,A
USGS,07374000,2014-10-18 05:00,CDT,21.2,A,8.0,A,94.0,A,7.2,A
USGS,07374000,2014-10-18 06:00,CDT,21.1,A,8.0,A,94.0,A,7.2,A
USGS,07374000,2014-10-18 07:00,CDT,21.1,A,8.0,A,91.0,A,7.2,A
USGS,07374000,2014-10-18 08:00,CDT,21.1,A,8.0,A,92.0,A,7.2,A
USGS,07374000,2014-10-18 09:00,CDT,21.1,A,8.0,A,93.0,A,7.2,A
USGS,07374000,2014-10-18 10:00,CDT,21.1,A,8.0,A,93.0,A,7.2,A
USGS,07374000,2014-10-18 11:00,CDT,21.1,A,8.0,A,91.0,A,7.2,A
USGS,07374000,2014-10-18 12:00,CDT,21.1,A,8.0,A,91.0,A,7.2,A
USGS,07374000,2014-10-18 13:00,CDT,21.2,A,8.0,A,84.0,A,7.2,A
USGS,07374000,2014-10-18 14:00,CDT,21.2,A,8.0,A,90.0,A,7.2,A
USGS,07374000,2014-10-18 15:00,CDT,21.3,A,8.0,A,87.0,A,7.2,A
USGS,07374000,2014-10-18 16:00,CDT,21.2,A,8.0,A,91.0,A,7.2,A
USGS,07374000,2014-10-18 17:00,CDT,21.2,A,8.0,A,99.0,A,7.2,A
USGS,07374000,2014-10-18 18:00,CDT,21.2,A,8.0,A,86.0,A,7.2,A
USGS,07374000,2014-10-18 19:00,CDT,21.1,A,8.0,A,96.0,A,7.2,A
USGS,07374000,2014-10-18 20:00,CDT,21.1,A,7.9,A,90.0,A,7.2,A
USGS,07374000,2014-10-18 21:00,CDT,21.1,A,7.9,A,90.0,A,7.2,A
USGS,07374000,2014-10-18 22:00,CDT,21.0,A,7.9,A,88.0,A,7.2,A
USGS,07374000,2014-10-18 23:00,CDT,21.0,A,7.9,A,90.0,A,7.2,A
USGS,07374000,2014-10-19 00:00,CDT,21.0,A,7.9,A,86.0,A,7.2,A
USGS,07374000,2014-10-19 01:00,CDT,20.9,A,7.9,A,89.0,A,7.2,A
USGS,07374000,2014-10-19 02:00,CDT,20.9,A,7.9,A,88.0,A,7.2,A
USGS,07374000,2014-10-19 03:00,CDT,20.9,A,7.9,A,90.0,A,7.2,A
USGS,07374000,2014-10-19 04:00,CDT,20.8,A,7.9,A,90.0,A,7.2,A
USGS,07374000,2014-10-19 05:00,CDT,20.8,A,7.9,A,90.0,A,7.2,A
USGS,07374000,2014-10-19 06:00,CDT,20.8,A,7.9,A,84.0,A,7.2,A
USGS,07374000,2014-10-19 07:00,CDT,20.7,A,7.9,A,95.0,A,7.2,A
USGS,07374000,2014-10-19 08:00,CDT,20.7,A,7.9,A,92.0,A,7.2,A
USGS,07374000,2014-10-19 09:00,CDT,20.7,A,8.0,A,88.0,A,7.2,A
USGS,07374000,2014-10-19 10:00,CDT,20.7,A,8.0,A,90.0,A,7.2,A
USGS,07374000,2014-10-19 11:00,CDT,20.7,A,7.9,A,99.0,A,7.2,A
USGS,07374000,2014-10-19 12:00,CDT,20.8,A,7.9,A,85.0,A,7.2,A
USGS,07374000,2014-10-19 13:00,CDT,20.8,A,7.9,A,93.0,A,7.2,A
USGS,07374000,2014-10-19 14:00,CDT,20.8,A,7.9,A,100,A,7.2,A
USGS,07374000,2014-10-19 15:00,CDT,20.8,A,7.9,A,96.0,A,7.2,A
USGS,07374000,2014-10-19 16:00,CDT,20.9,A,7.9,A,97.0,A,7.2,A
USGS,07374000,2014-10-19 17:00,CDT,20.8,A,7.9,A,85.0,A,7.3,A
USGS,07374000,2014-10-19 18:00,CDT,20.8,A,7.9,A,91.0,A,7.3,A
USGS,07374000,2014-10-19 19:00,CDT,20.8,A,7.9,A,91.0,A,7.3,A
USGS,07374000,2014-10-19 20:00,CDT,20.7,A,7.9,A,89.0,A,7.3,A
USGS,07374000,2014-10-19 21:00,CDT,20.7,A,7.9,A,90.0,A,7.3,A
USGS,07374000,2014-10-19 22:00,CDT,20.7,A,7.9,A,81.0,A,7.3,A
USGS,07374000,2014-10-19 23:00,CDT,20.7,A,7.9,A,90.0,A,7.3,A
USGS,07374000,2014-10-20 00:00,CDT,20.6,A,7.9,A,89.0,A,7.3,A
USGS,07374000,2014-10-20 01:00,CDT,20.6,A,7.9,A,92.0,A,7.3,A
USGS,07374000,2014-10-20 02:00,CDT,20.6,A,7.9,A,85.0,A,7.3,A
USGS,07374000,2014-10-20 03:00,CDT,20.5,A,7.9,A,91.0,A,7.3,A
USGS,07374000,2014-10-20 04:00,CDT,20.5,A,7.9,A,91.0,A,7.3,A
USGS,07374000,2014-10-20 05:00,CDT,20.5,A,7.9,A,85.0,A,7.3,A
USGS,07374000,2014-10-20 06:00,CDT,20.5,A,7.9,A,89.0,A,7.3,A
USGS,07374000,2014-10-20 07:00,CDT,20.4,A,7.9,A,90.0,A,7.3,A
USGS,07374000,2014-10-20 08:00,CDT,20.4,A,7.9,A,94.0,A,7.3,A
USGS,07374000,2014-10-20 09:00,CDT,20.4,A,7.9,A,94.0,A,7.3,A
USGS,07374000,2014-10-20 10:00,CDT,20.4,A,7.9,A,89.0,A,7.3,A
USGS,07374000,2014-10-20 11:00,CDT,20.5,A,7.9,A,90.0,A,7.3,A
USGS,07374000,2014-10-20 12:00,CDT,20.5,A,7.9,A,90.0,A,7.3,A
USGS,07374000,2014-10-20 13:00,CDT,20.5,A,7.9,A,87.0,A,7.3,A
USGS,07374000,2014-10-20 14:00,CDT,20.6,A,7.9,A,100,A,7.3,A
USGS,07374000,2014-10-20 15:00,CDT,20.6,A,7.9,A,90.0,A,7.3,A
USGS,07374000,2014-10-20 16:00,CDT,20.6,A,7.9,A,95.0,A,7.3,A
USGS,07374000,2014-10-20 17:00,CDT,20.6,A,7.9,A,90.0,A,7.3,A
USGS,07374000,2014-10-20 18:00,CDT,20.5,A,7.9,A,90.0,A,7.3,A
USGS,07374000,2014-10-20 19:00,CDT,20.5,A,7.9,A,90.0,A,7.3,A
USGS,07374000,2014-10-20 20:00,CDT,20.5,A,7.9,A,91.0,A,7.3,A
USGS,07374000,2014-10-20 21:00,CDT,20.4,A,7.9,A,92.0,A,7.3,A
USGS,07374000,2014-10-20 22:00,CDT,20.4,A,7.9,A,90.0,A,7.3,A
USGS,07374000,2014-10-20 23:00,CDT,20.4,A,7.9,A,92.0,A,7.3,A
USGS,07374000,2014-10-21 00:00,CDT,20.4,A,7.9,A,94.0,A,7.3,A
USGS,07374000,2014-10-21 01:00,CDT,20.4,A,7.9,A,89.0,A,7.3,A
USGS,07374000,2014-10-21 02:00,CDT,20.3,A,7.9,A,87.0,A,7.3,A
USGS,07374000,2014-10-21 03:00,CDT,20.3,A,7.9,A,92.0,A,7.3,A
USGS,07374000,2014-10-21 04:00,CDT,20.3,A,7.9,A,92.0,A,7.3,A
USGS,07374000,2014-10-21 05:00,CDT,20.2,A,7.9,A,92.0,A,7.3,A
USGS,07374000,2014-10-21 06:00,CDT,20.2,A,7.9,A,95.0,A,7.3,A
USGS,07374000,2014-10-21 07:00,CDT,20.2,A,7.9,A,99.0,A,7.3,A
USGS,07374000,2014-10-21 08:00,CDT,20.2,A,7.9,A,93.0,A,7.3,A
USGS,07374000,2014-10-21 09:00,CDT,20.2,A,7.9,A,94.0,A,7.3,A
USGS,07374000,2014-10-21 10:00,CDT,20.2,A,7.9,A,95.0,A,7.3,A
USGS,07374000,2014-10-21 11:00,CDT,20.2,A,7.9,A,100,A,7.3,A
USGS,07374000,2014-10-21 12:00,CDT,20.2,A,7.9,A,100,A,7.3,A
USGS,07374000,2014-10-21 13:00,CDT,20.3,A,7.9,A,95.0,A,7.3,A
USGS,07374000,2014-10-21 14:00,CDT,20.3,A,7.9,A,96.0,A,7.3,A
USGS,07374000,2014-10-21 15:00,CDT,20.3,A,7.9,A,94.0,A,7.3,A
USGS,07374000,2014-10-21 16:00,CDT,20.3,A,7.9,A,95.0,A,7.3,A
USGS,07374000,2014-10-21 17:00,CDT,20.3,A,7.9,A,96.0,A,7.3,A
USGS,07374000,2014-10-21 18:00,CDT,20.2,A,7.9,A,92.0,A,7.4,A
USGS,07374000,2014-10-21 19:00,CDT,20.2,A,7.9,A,96.0,A,7.4,A
USGS,07374000,2014-10-21 20:00,CDT,20.2,A,7.9,A,98.0,A,7.4,A
USGS,07374000,2014-10-21 21:00,CDT,20.1,A,7.9,A,93.0,A,7.4,A
USGS,07374000,2014-10-21 22:00,CDT,20.1,A,7.9,A,91.0,A,7.4,A
USGS,07374000,2014-10-21 23:00,CDT,20.1,A,7.9,A,91.0,A,7.4,A
USGS,07374000,2014-10-22 00:00,CDT,20.1,A,,,96.0,A,7.4,A
USGS,07374000,2014-10-22 01:00,CDT,20.0,A,,,95.0,A,7.4,A
USGS,07374000,2014-10-22 02:00,CDT,20.0,A,,,99.0,A,7.4,A
USGS,07374000,2014-10-22 03:00,CDT,20.0,A,,,96.0,A,7.4,A
USGS,07374000,2014-10-22 04:00,CDT,19.9,A,,,95.0,A,7.4,A
USGS,07374000,2014-10-22 05:00,CDT,19.9,A,,,97.0,A,7.4,A
USGS,07374000,2014-10-22 06:00,CDT,19.9,A,,,96.0,A,7.4,A
USGS,07374000,2014-10-22 07:00,CDT,19.8,A,,,95.0,A,7.4,A
USGS,07374000,2014-10-22 08:00,CDT,19.8,A,,,110,A,7.4,A
USGS,07374000,2014-10-22 09:00,CDT,19.8,A,,,100,A,7.4,A
USGS,07374000,2014-10-22 10:00,CDT,19.8,A,,,100,A,7.4,A
USGS,07374000,2014-10-22 11:00,CDT,19.8,A,,,100,A,7.4,A
USGS,07374000,2014-10-22 12:00,CDT,19.8,A,,,97.0,A,7.4,A
USGS,07374000,2014-10-22 13:00,CDT,19.8,A,,,100,A,7.5,A
USGS,07374000,2014-10-22 14:00,CDT,19.9,A,,,100,A,7.5,A
USGS,07374000,2014-10-22 15:00,CDT,19.9,A,,,93.0,A,7.5,A
USGS,07374000,2014-10-22 16:00,CDT,19.9,A,,,100,A,7.5,A
USGS,07374000,2014-10-22 17:00,CDT,19.8,A,,,96.0,A,7.5,A
USGS,07374000,2014-10-22 18:00,CDT,19.8,A,,,99.0,A,7.5,A
USGS,07374000,2014-10-22 19:00,CDT,19.8,A,,,97.0,A,7.5,A
USGS,07374000,2014-10-22 20:00,CDT,19.7,A,,,92.0,A,7.5,A
USGS,07374000,2014-10-22 21:00,CDT,19.7,A,,,98.0,A,7.5,A
USGS,07374000,2014-10-22 22:00,CDT,19.6,A,,,97.0,A,7.5,A
USGS,07374000,2014-10-22 23:00,CDT,19.6,A,,,99.0,A,7.5,A
USGS,07374000,2014-10-23 00:00,CDT,19.6,A,,,97.0,A,7.5,A
USGS,07374000,2014-10-23 01:00,CDT,19.5,A,,,99.0,A,7.5,A
USGS,07374000,2014-10-23 02:00,CDT,19.5,A,,,99.0,A,7.6,A
USGS,07374000,2014-10-23 03:00,CDT,19.5,A,,,100,A,7.6,A
USGS,07374000,2014-10-23 04:00,CDT,19.4,A,,,94.0,A,7.6,A
USGS,07374000,2014-10-23 05:00,CDT,19.4,A,,,100,A,7.6,A
USGS,07374000,2014-10-23 06:00,CDT,19.4,A,,,100,A,7.6,A
USGS,07374000,2014-10-23 07:00,CDT,19.3,A,,,100,A,7.6,A
USGS,07374000,2014-10-23 08:00,CDT,19.3,A,,,100,A,7.6,A
USGS,07374000,2014-10-23 09:00,CDT,19.3,A,,,100,A,7.6,A
USGS,07374000,2014-10-23 10:00,CDT,19.3,A,,,110,A,7.6,A
USGS,07374000,2014-10-23 11:00,CDT,19.3,A,,,110,A,7.6,A
USGS,07374000,2014-10-23 12:00,CDT,19.3,A,,,100,A,7.6,A
USGS,07374000,2014-10-23 13:00,CDT,19.4,A,,,100,A,7.6,A
USGS,07374000,2014-10-23 14:00,CDT,19.4,A,,,97.0,A,7.6,A
USGS,07374000,2014-10-23 15:00,CDT,19.4,A,,,99.0,A,7.6,A
USGS,07374000,2014-10-23 16:00,CDT,19.4,A,,,96.0,A,7.6,A
USGS,07374000,2014-10-23 17:00,CDT,19.3,A,,,100,A,7.6,A
USGS,07374000,2014-10-23 18:00,CDT,19.3,A,,,110,A,7.6,A
USGS,07374000,2014-10-23 19:00,CDT,19.3,A,,,100,A,7.6,A
USGS,07374000,2014-10-23 20:00,CDT,19.2,A,,,110,A,7.6,A
USGS,07374000,2014-10-23 21:00,CDT,19.2,A,,,110,A,7.6,A
USGS,07374000,2014-10-23 22:00,CDT,19.2,A,,,110,A,7.6,A
USGS,07374000,2014-10-23 23:00,CDT,19.1,A,,,100,A,7.6,A
USGS,07374000,2014-10-24 00:00,CDT,19.1,A,,,100,A,7.6,A
USGS,07374000,2014-10-24 01:00,CDT,19.1,A,,,110,A,7.6,A
USGS,07374000,2014-10-24 02:00,CDT,19.0,A,,,110,A,7.6,A
USGS,07374000,2014-10-24 03:00,CDT,19.0,A,,,100,A,7.6,A
USGS,07374000,2014-10-24 04:00,CDT,19.0,A,,,120,A,7.6,A
USGS,07374000,2014-10-24 05:00,CDT,18.9,A,,,110,A,7.6,A
USGS,07374000,2014-10-24 06:00,CDT,18.9,A,,,110,A,7.6,A
USGS,07374000,2014-10-24 07:00,CDT,18.9,A,,,110,A,7.6,A
